file_path,caption
train/YxpSkkPTtQw4.npy,High pitched squeaking with people speaking and sirens in the distance
train/Yg0EXbG41tRY.npy,Rumble of an engine followed by an abrupt sharp tone then an engine accelerating
train/Yg0ACaijG5Rs.npy,A harsh motor sound
train/Yg06QT0gUKvo.npy,A machine runs rapidly
train/YCUlxjccLpXc.npy,An idling car revs the engine
train/Yg-wlCCvMt_A.npy,Wind blows strongly while people talk far away
train/Yg-uqyDcbnA4.npy,Wind blowing followed by wood cracking
train/YLLfowliB_YU.npy,A man talks while a drill tool works
train/YxvjCydZMfPg.npy,A sewing machine works while a man talks
train/YCUl0CDciflY.npy,A motorcycle passes by and then a man talks as the motorcycle starts to come back
train/YO9xjy2_DUL8.npy,"A small motor run, something beeps, and then metal hits metal"
train/YCUlUUdmljb0.npy,Static in the background while a child snores rhythmically
train/YQLEM4EzQhrQ.npy,A man and woman speak after liquid is poured
train/Ys8zWOWalXy4.npy,Rail car noises and horn start to fade into the distance
train/YCUiajtjBXHM.npy,Air rushing followed by a couple of sneezes
train/YQLKw_Tgd-ys.npy,A gun shoots with lots of revert
train/Yy0xkMQzZACI.npy,Water runs and bells ring while wind blows and a goat bleats
train/YLLQUwiWyzZc.npy,A rustling sound and a brief tapping and drumming
train/Yxw-B1OGab3g.npy,A man speaks with a bee buzzing and then a motorized vibration with some clicks.
train/YdEPx_z4Rpho.npy,A woman speaks as food sizzles then another woman laughs
train/YYkbcr7TMhwU.npy,Some rattling followed by a loud burst of an explosion then more rattling
train/YtTt0_1h17dU.npy,An emergency siren wailing as a man speaks over a radio while a muffled vehicle engine accelerates followed by another man yelling in the distance
train/Yr5s_IAgFiKo.npy,Birds tweet while a ball is played
train/YQLZmGF9NEus.npy,A man speaks and crumples paper
train/Yr5WtQCGp1WI.npy,"Electronic beeps occur, concurrent with an adult male speaking"
train/YzNrRMTf3qkU.npy,"A man speaks followed by a tapping noise, and a man and child communicates followed by another man talking"
train/YFGc9Zt1MXng.npy,A child laughs loudly and a man shouts
train/YzNkyJTy27vM.npy,A man speaks as the wind blows followed by a motorboat traveling and the engine accelerates
train/YFGLzoiXAqEI.npy,A large bell rings
train/YFGAg5PGzfu8.npy,Young child crying and woman speaking
train/YzNasu_05xaI.npy,An infant crying followed by a woman giggling
train/Y90ysqz1zb0Q.npy,A vehicle is accelerating
train/Y90zLKk9MSdg.npy,Wind blowing while a helicopters' engine runs
train/Y90wcPsxr4H4.npy,A man speaking as music plays then suddenly two explosions
train/Y90q27wRwb9k.npy,Several motorcycles race with engines humming and wind blowing
train/Y90tI6IOUBUI.npy,"Some rumbling, then a melodious vehicle horn"
train/Y90lCkXCD-zo.npy,"Adult females are laughing, and thumping occurs"
train/Y90oU5rfJgdk.npy,"A wind blows strongly in a microphone, then a blasting, blowing sound"
train/YzBD1vgpLxtE.npy,Clinking of bells with goats bleating
train/YzB4kz0vEsTQ.npy,Turkeys gobbling as a duck quacks while a woman talks and a bird squawks in the background
train/Y912ulwC5d6M.npy,A baby crying and breathing
train/YHvTYMLSRBoY.npy,Loud wind noises with someone talking and laughing
train/YubIlCVO3pbk.npy,A man speaking as a ball bounces on a hard surface in the background with wind blowing into a microphone
train/YubH-QNZoYcU.npy,Beating drum getting faster than children voices and clapping then adult male voice
train/YtTmvQdMfLuI.npy,A man speaks and then wind blows and a woman speaks
train/Y2i65tU46rDA.npy,A woman is speaking loudly
train/Y9GBuJ_AvHOE.npy,Leaves blowing in the wind
train/YCB_L70p00mE.npy,A sustained and continuous spraying sound
train/Y3JAIdFFGTtQ.npy,Pots and pans rattle in the background
train/Y2i0vfBErDUo.npy,"A dog barks as another one whimpers, someone places an item down"
train/Y2i2RLHiezds.npy,A man delivers a speech
train/Y3JIEw_2vKiQ.npy,"Loud vibrations of a car idling and revving, it stops"
train/YKiHNFmpU5ZY.npy,A dog barking and growling
train/YKia_gYhJ7k0.npy,Clacking noises with a horn honking
train/Y3JGsZLRU-kc.npy,A water faucet is running then turned off
train/Y3JELvtiMAZM.npy,Vehicle running loudly with a clanking sound
train/Y3JDBtQgmQmA.npy,A male having a speech
train/YO9xYzACrBjA.npy,"An airplane propeller spins loudly, and then a person bangs on a window multiple times"
train/Y1hpQ2YaY3wo.npy,A man speaks and music plays
train/Y1hqGdxOZdhg.npy,Dogs are barking
train/Y1hclg1BK7Sg.npy,A truck engine idling with music in the background
train/Y1hdDxxnwD78.npy,Man speaking loudly
train/Y1hj7HqQH4AA.npy,A woman is speaking
train/Y1hoHYhaugRU.npy,Man speaking with crinkling sound in the background
train/Y1hWHlsVYhwo.npy,Boys are talking and a dog is barking
train/Y1hX8CqcKGsk.npy,A drill is in use
train/Y1hXKHVcN1SE.npy,Applause followed by speech
train/Y1hXLW_zsmZg.npy,Bell ringing continuously
train/Y9G89QPJ-d1k.npy,Heavy wind and footsteps
train/YORl0KaeGVzk.npy,"A young child cries, and adult female speaks, and the child continues to sob and speak"
train/YsGEWDm1-RdY.npy,A toilet flushes and a door opens
train/Y9GItwgXOOYc.npy,Clanking followed by a man speaking and a bang
train/YORg-1Jn7dY4.npy,Bells ringing loudly
train/Y9GNe9_gjj6g.npy,A buzzing followed by a bee flying
train/Yls12kzqkX0s.npy,Birds chirping and insects buzzing while wind blows in a microphone
train/Yp4kT-YyyU90.npy,Man speaking and a motor running
train/YDked9VwV5gw.npy,A woman speaking continuously
train/YlsMJF_pH7DI.npy,A machine works away
train/YygKEl01lp8s.npy,A man speeches and then the toilet is flushed
train/YkEfFvQlA5n8.npy,"A large volume of water splashes, six clicks occur, an adult female laugh, and birds chirp in the background"
train/YK2VEwu7vG8k.npy,An infant cries with low talking and fan noise in the background
train/Y6zzDOFmpHRY.npy,"Water is splashing and gurgling, and an adult male begins to speak"
train/YK2aCJSsrT9k.npy,"Static crackles, a person speaks in a distorted way, and water flows"
train/YK2i5ODkwdpg.npy,A young male speaks followed by paper rustling sounds as music plays in the background
train/YmvbjcYC2TaY.npy,Someone talking and a cat hissing and screeching
train/YmvmeuVOhAR4.npy,"Birds chirp in the distance as pigeons coo in the foreground, and then a bird flaps its wings nearby"
train/YmvmLUf3f7ZE.npy,Motor along with gurgling
train/Y10Wz3WLOowg.npy,A woman sneezing and sniffling and complaining
train/Y10XJ787bm2Q.npy,"The motor of a boat with the sound of waves, followed by calm and still water"
train/Y10R2yQUbKzc.npy,Large vehicle engine and woman's faint speech
train/Y10SZFHfWSz4.npy,"Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring"
train/Y10Vv0X2_n6Q.npy,A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away
train/Y10ILs3Dvgds.npy,Someone is talking while someone is snoring
train/Y10IhJop-JE4.npy,Power tools run
train/Y10MRxp2q8R4.npy,Female speaker giving a speech
train/Y10OItSnDWd0.npy,A man is talking and a whoosh is heard
train/YweLUPbinxPo.npy,Two women talking and laughing followed by a door banging softly as a door creaks repeatedly
train/YHKOyrFuHsnI.npy,Water streaming and dripping on a surface with vehicles passing by in the background
train/YHKhGst2jNf8.npy,A man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone
train/YHKgby13GaZM.npy,Humming of a loud engine of a hovering helicopter
train/YbaVWqtuSAno.npy,A desk bell is rung and echoes
train/YbaWqKKc3RVU.npy,Uproarious laughter is coming from a few women
train/Y6uMJRQ0UrGo.npy,An engine runs and a man speaks
train/Y6uGzPWpYqW8.npy,A bird chirps in a hypnotic manner
train/Y6uDv3CFjq2A.npy,Ongoing stream running with faint children noises
train/Y6uCq9iyudI4.npy,A young man is speaking as a sink is filling up
train/Y6uRL_wlWIxI.npy,Birds chirping with a light banging in the background
train/Y6uOmaZT3PRQ.npy,Clicking on a computer keyboard
train/Y6uN36JJR2Eg.npy,A man speaking over a loud speaker and a helicopter flying by
train/Y6uXUy9BOOus.npy,Beeping of electronics
train/Y6uSoEE2rS9o.npy,Hissing loudly and a man speaking
train/Yo7Nra5Cw_jQ.npy,A telephone bell rings
train/YoFsStsueMZc.npy,"Multiple fire truck sirens going off continuously, then the engine of a car zooms past"
train/YYqMJAzkRZZ8.npy,A train revving up and horn honking
train/Yo6uZQIMPhWE.npy,Numerous number of frogs croaking
train/Yo7-MJ5pyWDs.npy,A flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping
train/Yo7-bm4FbUUU.npy,Someone talks with voice on fast forward effect followed by a door opening
train/YKxWd4bh2zk4.npy,An objects are rasped
train/YbMnJl__M898.npy,An engine hums along with traffic noise in the background and a few words are spoken on a microphone
train/YKxa7pvwyJPc.npy,A bell chiming loudly three times
train/YKxZ-Uqn39Uw.npy,Sink running and water dripping with male voice
train/YFsPM3qqt0yQ.npy,An engine accelerating followed by brief silence
train/YKxkxGmAPy0I.npy,"A person speaks, pauses, and then speaks again"
train/YKxjlxY0_hx8.npy,A motorcycle moves and a man shortly laughs
train/YKxpklHRC7Lg.npy,"A car accelerates loudly several times, followed by footsteps"
train/YFrzncwi8Loc.npy,"Bubbling water, along with the voice of a woman; then a drum beat kicks in"
train/Y6ps8Q2EyWQk.npy,A man speaking with leaves rustling and bugs chirping
train/Y6pmMNLLcU9Q.npy,A large motor idles with some hydraulic hissing
train/Yq6pAgnS9BoU.npy,A kid speaking followed by an insect buzzing
train/YEGhjsAOjfzU.npy,A man talks followed by a machine working
train/Y6pYQ0zQTHUc.npy,A man speaking with people clapping
train/Y6pTTmdHTaTg.npy,A distant humming with rustling
train/Yq6WyuwZE3Lg.npy,A truck engine revving then idling
train/Y6pY_gFJiSSg.npy,Wood scraping and a man speaking
train/Y6pfYx5e-RvQ.npy,The lady is giving a speech
train/Y6pfN49qA3NM.npy,A man speaks echoing in a microphone
train/Y6pjIVseNWAI.npy,Water splashed in a faucet as a man speaks
train/Y6pgkg0HLR7k.npy,And adult and a child have a conversation and laugh together
train/Yo-yXf9uRP4s.npy,A man speaking as plastic crinkles and crumples
train/YJESA2AMiXkw.npy,Multiple pigeons cooing
train/YJEZWQ17TXhU.npy,Water trickles gently and slowly stops
train/YJEXQ3c1Oze8.npy,A man talks followed by several people cheering
train/YJEWFBbwfwn8.npy,A man shouting followed by a group of people laughing then another man talking in the background
train/YlQPxJ3M0Ves.npy,A baby is crying and then a man and woman are laughing.
train/YW1QhUu3Jnp0.npy,A helicopter flying
train/YlQ6zTOCg1gw.npy,"Someone types on a keyboard super fast, slowing down just once"
train/YlQ57gZs9b1E.npy,A child speaks as vehicles pass by
train/YHXI60nu_tII.npy,People talks nearby as bees buzz loudly and rapidly
train/Ywe8NP0EKyZQ.npy,A loud hammering and whirring sound
train/Yp-mInDiyaKY.npy,Dogs barking as a group of women are talking followed by whistling
train/YtK32_x_c3Tk.npy,A machine works while a man talks followed by some material being rubbed
train/Y9jDfLBPWwZM.npy,Vehicle drives by quickly followed by a man speaking
train/YcnzMT0VuMcQ.npy,A kid screams over and over and then another kid snorts like a pig
train/YcnWssIAfp04.npy,A man speaks then removes something from a plate putting it into a frying pan
train/Yco6-lH4EO7Y.npy,A man speaks in Russian while an insects buzz
train/Yco-rErLcFzg.npy,A man speaks with some distant splashing and quacking ducks
train/Y2DmtgJv97-U.npy,A dog barks and whimpers
train/Y2DmbPAlalPI.npy,A horse clip-clops with other mild background noise
train/Y2DqQmKrybrw.npy,A man speaks quickly and burps multiple times
train/Y2Df2DRLYFgA.npy,An adult female is speaking
train/Y2DeWsERzaSY.npy,A baby is belling laughing
train/Y2DmGSOsX-2k.npy,A motor roars and waves crash
train/Y2DfZ21h3rM4.npy,A cat is meowing
train/Y2DwotmImTsI.npy,Waves crash against the shore
train/Y2DvhMDU3m-8.npy,A man talking about and demonstrating the use of power tool
train/Y45FElpwPRnc.npy,A person speaking with some rubbing
train/Y45CwJDMcXCo.npy,"Low rumblings of an engine, people speak"
train/Y457p8RcVeeM.npy,Factory noise of production sprayer
train/Y450DA4AZG6U.npy,A man giving a speech to a laughing crowd
train/Y45-S9dHZlTI.npy,A clanking followed by a saw beginning
train/Y45-MIg6Ief4.npy,Constant muffled ticking
train/Y45C4_nH5mdY.npy,"A ring, people speak and cheer"
train/Y45ALOD20Dh0.npy,"Cheering and screaming intensifies, followed by a man speaking"
train/Y458hvFTiS4A.npy,Rapid gunshots from an automatic gun
train/YLQgskz5H3nM.npy,A vehicle engine is idling
train/YLQgdDtDCtgM.npy,Two girls talk really fast then very slow
train/YNUqsl-em2FQ.npy,"Children speak in the distance, followed by water gurgling nearby"
train/YLQoteZaWcPE.npy,A woman is speaking as water drips from a faucet and gurgles
train/YujXLco-8ivM.npy,A motorcycle small engine revs from far away something crashes and people laugh
train/YujbhceAPKnM.npy,Women laugh and someone hiccups
train/Yt6LuU4b26k4.npy,Horses snorting and neighing as two men talk in the distance while the paper is crinkling
train/YnccXNavFApo.npy,Some pigeons coo and flap wings
train/YplWKyfP7tXc.npy,Humming followed by a dog barking
train/Yib3gLv8yhlU.npy,Water trickling as female voices laughing
train/YplrVO_25h50.npy,A tool is softly buzzing while a man speaks
train/YplguiXCbQHg.npy,Cats meow nearby multiple times
train/YplwnNOcduUg.npy,Clanking and tapping
train/YpCfGoyPMW-k.npy,"A man speaks, another man speaks with natural outside noise in the background"
train/YpChZKBDEsZk.npy,Clicking and vibrations with mechanical humming
train/YpCpWuhqlI6A.npy,A stream is flowing concurrently with nature noises
train/YZ13Q8QmxQ70.npy,Footsteps and rustling followed by a scream and a light bang
train/YpD741EDWwDM.npy,An infant crying with a man speaking intermittley and some laughter
train/YZ0VrnxmFr9Y.npy,"An adult talks, and then children talk and laugh as a pig oinks nearby"
train/YZ0ZZrm77SMU.npy,A few people talking with vehicle noise in the background followed by cheering and laughing
train/YZ0VcxU8iNKQ.npy,"A person is snoring, while another person laughs"
train/YfwZPp-UHHAo.npy,Someone sprays a surface
train/YNUiRY0VnNMs.npy,Toilet water gently swishing
train/Y4gwTPpO4WK8.npy,Water splashes followed by a man speaking then tapping
train/Y4gyuJnj9iWw.npy,"Water is running and splashing, and an adult male speaks"
train/Y3ju9A5iJbo8.npy,"An adult female sneezes and sniffs, and an electronic device is playing in the background"
train/Y4gr2Se5WKP4.npy,A woman gives a speech
train/Y4gs_o5Zb2oM.npy,"A crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
train/Y4gvgHrDe5ZU.npy,A motorcycle is being started and revved
train/Y4gwCtiZKejk.npy,Steam hissing from a machine
train/Y4gkalNm_rFY.npy,A man is speaking and a small motor is humming
train/Y4glaMWF-wyU.npy,A woman is speaking and traffic is nearby
train/Y4gpH3oMHTJA.npy,"A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
train/Y4gq5IKSASSQ.npy,"A remote control car, and a dog barking"
train/YfBBJ1yPjphI.npy,A sewing machine runs and a woman talks
train/YdtLram2pV7A.npy,A goat bleats while birds tweet and people talk
train/YfBBKtMojF7s.npy,"A file rubs against an object nearby, followed by a man speaking"
train/YdtGpAmOnZR8.npy,A car drives consistently
train/YfAvlH8nziFc.npy,A man speaks followed by a horn honking and more talking from the same man
train/YY4lMAdRSxOk.npy,Wind blowing with hissing and people speaking in the distance
train/YmCnMHgAi1zI.npy,Ringing of bells with some rustling
train/Ydt2bD1WDfl0.npy,A woman speaks with several beeps
train/YrDW_fZX3ZMk.npy,A machine works nearby
train/Yh459JUkX3_k.npy,A race car squeals tires and accelerates
train/YfBRUzIAKgj0.npy,Digital beeping with a woman speaking over the phone
train/YbGDm-DYuk2A.npy,A man talking followed by a child talking in the distance as footsteps walk on gravel and birds chirp in the background
